股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00939,統一台灣高息動能,115.01.27,115.01.30,分配收益,0,"4,287,000",0,"4,287,000",0,"4,287,000",0,"4,287,000",0,"4,287,000"
00940,元大台灣價值高息,115.01.27,115.01.30,分配收益,0,"15,299,000","3,000","15,299,000","14,000","15,299,000","14,000","15,299,000","25,000","15,299,000"
00946,群益科技高息成長,115.01.28,115.02.02,分配收益,0,"2,827,000",0,"2,827,000",0,"2,877,000",0,"2,877,000",0,"2,877,000"
00953B,群益優選非投等債,115.01.28,115.02.02,分配收益,0,"61,979,000",0,"48,721,000",0,"48,721,000",0,"48,721,000",0,"48,721,000"
00985B,群益ESG投等債0-5,115.01.28,115.02.02,分配收益,0,"768,000",0,"768,000",0,"768,000",0,"768,000",0,"768,000"
1432,大魯閣,115.03.20,,股東常會,0,0,0,0,0,0,0,0,0,0
1476,儒鴻,115.03.23,115.03.26,股東常會,"4,000","8,820,000","4,000","8,783,000","4,000","9,213,000","4,000","9,183,000","3,000","8,955,000"
1711,永光,115.03.20,115.03.25,股東常會,"171,000","26,269,000","159,000","28,008,000","177,000","27,698,000","196,000","28,346,000","227,000","29,028,000"
2006,東和鋼鐵,115.03.16,115.03.19,股東常會,"1,000","7,485,146","1,000","7,439,146","1,000","7,386,146","1,000","7,197,146","1,000","7,035,146"
2022,聚亨,115.03.20,,股東常會,0,"162,000",0,"162,000",0,"162,000",0,"162,000",0,"162,000"
2338,光罩,115.02.03,115.02.06,現金增資,"224,000","9,371,000","255,000","9,844,000","244,000","9,879,000","232,000","10,038,000","239,000","10,385,000"
2374,佳能,115.01.29,115.02.03,現金增資,"96,000","19,521,549","119,000","20,207,549","112,000","20,176,549","135,000","20,209,549","176,000","21,379,991"
2421,建準,115.02.09,115.02.23,現金增資,"90,000","6,045,000","98,000","5,970,000","98,000","5,927,000","120,000","5,858,000","120,000","5,811,000"
3024,憶聲,115.03.06,115.03.11,股東常會,0,"3,471,000",0,"3,489,000","10,000","3,448,000","10,000","3,493,000","10,000","3,493,000"
3167,大量,115.03.06,115.03.11,股東常會,"624,000","3,480,000","658,000","3,514,000","689,000","3,529,000","665,000","3,522,000","677,000","3,515,000"
5534,長虹,115.01.30,115.02.04,現金增資,"25,000","2,584,000","26,000","2,530,000","26,000","2,491,000","26,000","2,510,000","26,000","2,479,000"
6215,和椿,115.03.23,115.03.26,股東常會,"535,000","3,639,000","530,000","3,639,000","541,000","3,708,000","550,000","3,708,000","563,000","3,703,000"
6770,力積電,115.02.02,115.02.05,股東常會,"8,589,000","75,550,158","7,834,000","80,751,158","8,494,000","79,155,158","8,796,000","79,817,158","10,454,000","81,589,158"
8210,勤誠,115.03.23,115.03.26,股東常會,"207,000","704,000","215,000","704,000","223,000","702,000","229,000","915,000","224,000","1,117,000"
8454,富邦媒,115.03.20,115.03.25,股東常會,"29,000","6,773,150","29,000","6,783,150","29,000","6,791,150","28,000","6,776,150","29,000","6,763,150"
